"","A058","A563","A120","A601","A278","A487","A639","A411","A677","A303","A313","A408","A121","A495","A437","A136","A138","A657","A433","A624","A662","A134","A637","A090","A412","A019","A446","A687","A598","A365","A297","A600","A015","A531","A383","A599","A554","A094","A728","A635","A451","A532","A116","A612","A334","A320","A458","A363","A441","A055","A659","A039","A330","A266","A005","A650","A394","A436","A513","A076","A028","A318","A372","A078","A454","A400","A306","A124","A699","A746","A036","A037","A711","A559","A135","A378","A613","A641","A511","A452","A261","A357","A014","A658","A515","A593","A596","A002","A049","A560","A577","A056","A069","A465","A683","A501","A305","A054","A534","A106","A354","A587","A752","A490","A497","A684","A660","A494","A384","A117","A617","A606","A500","A524","A095","A296","A434","A051","A099","A402","A048","A674","A264","A496","A057","A067","A548","A122","A467","A463","A375","A304","A389","A530","A588","A392","A298","A387","A104","A339","A420","A693","A355","A064","A626","A543","A416","A391","A145","A147","A643","A485","A251","A272","A302","A008","A503","A470","A654","A573","A026","A571","A333","A445","A461","A382","A004","A642","A323","A052","A098","A111","A498","A046","A288","A029","A016","A044","A356","A347","A477","A075","A529","A664","A265","A343","A618","A386","A086","A731","A401","A584","A499","A462","A073","A578","A255","A744","A565","A464"
"lipid.metabolic.process",-0.312118383484038,0.129358553025058,-0.303032184276803,0.0279931597975258,-0.265772190347743,-0.337807448025533,0.147521425251064,0.295005040604939,0.0509747858125305,-0.376771594646071,0.159520245155735,0.142763705692857,0.100706467072008,-0.194153132371117,0.104394584614286,-0.0618581364536377,0.125639154198397,0.0946414968766726,0.151119377372048,0.158093907168642,-0.0104717627567208,-0.0802155340117317,-0.143526230319381,-0.236004074209586,0.16310893942656,0.125180499462534,0.208326707709321,-0.00963988467793985,-0.0531892749902911,0.136938112321321,0.0590629340171606,0.0883109827918901,0.162173828520455,-0.18130696454337,-0.0534788009730786,0.0910536558544725,0.0876250852017072,-0.368878340296879,0.241782469280458,0.0884418226815314,0.257471928668417,-0.00914402369542072,0.156100462208365,0.159847215202426,-0.0503683906242372,0.216015649048199,0.0549024793737223,0.120839405433189,0.111948239283094,0.118584993758331,0.154108555720918,0.0649332144541937,-0.116691704857577,0.155841618199433,0.0136480742685415,-0.150308265008758,-0.0964168765308724,0.00207524733995395,-0.297123535326603,0.15168993008713,0.158637162502688,0.137264105949848,0.0147357542246246,0.0423478577571006,0.116946833090035,0.152640502186478,0.0655447520812174,0.0675173469331847,0.0517697919207735,0.12903259557419,0.0214393047662517,-0.195620172986027,0.147383107476887,-0.0385530334874622,0.119519910031381,0.095773707618378,0.201062521140626,-0.338189957175528,0.244043315881776,0.283525251069509,0.139345722809032,0.0497984156479975,0.230696510657084,-0.266541231869513,0.084205009017683,0.0377022413513521,-0.0925110220299698,0.0795299810958933,0.172811169635154,0.153578938255864,0.220453155270348,0.208993821646005,0.332174617132794,0.184434768671398,0.24106577214021,-0.00977600307444057,-0.0222710248606245,0.127230014604786,-0.109662585400131,0.195098729389338,0.164633336094252,0.109144204962704,0.101683950492569,0.14257989774077,0.0958093533149754,0.137016157934654,0.146250240465182,-0.0905527482766702,0.0679615424597062,0.00386147463257686,-0.274764795456244,-0.143494404517317,0.24261008838256,0.102354650341596,-0.465021544286991,0.351736141781698,-0.0581959724524,-0.0676394381380986,0.0264630581063324,0.200605248721919,0.139055057223806,0.0514907062638725,0.0847486977286284,-0.204726842759201,-0.28470075171419,0.075354390482844,0.0869189605105922,0.286815574802479,0.280832588522899,-0.296911180081814,-0.103465385113078,0.24292429803227,0.0842367159911673,0.286549623681914,0.00632260623169866,0.213906619904182,0.191338940577346,0.13120091328027,-0.429825462236861,0.0863182027082413,0.0901888861292314,0.0415933702471898,-0.119461182841554,0.333185652724232,0.0986294421832798,-0.282394916998991,0.054404497105511,0.11830119293836,0.0979019387597467,0.14850773493887,-0.1639626907803,-0.199788093054331,-0.0333566695401879,0.157969564894729,-0.170849428057002,0.063755256858675,0.0537795011382161,0.106179964643621,0.10896105898903,0.0123068387195165,0.202099751950661,-0.191147139632879,-0.11451051589637,0.186938380844731,0.218425596366294,0.238567488064297,0.0533075634414474,0.108372546485596,-0.320953050358944,-0.102208066037784,0.11166253572818,-0.28376902706711,0.160538522048056,0.0143396230795817,0.071396382546593,0.227739462464312,0.10907994329297,0.0384340288239413,0.0137306843019341,0.265766033693532,0.0295632370170451,0.0868904888455824,-0.0163738240258884,0.0651131718020134,0.239265154098409,0.0515437301922856,0.00384570566347266,-0.00648429336986488,0.0747824445436222,-0.354170941052766,0.137119919809754,-0.212235231826065,0.155261696292942,-0.204173591590175,-0.0845355737747699,-0.000228732686405379,0.230274716829866,-0.0377767488612478,0.161259639670762,0.213106287994618
"Toll.like.Receptor.Cascades",0.107695296731545,0.118606407833748,0.163946396520839,0.154915740198815,0.209503845338625,0.263850180723765,0.296735505984472,0.364211809690624,0.320970283229988,0.220008417769067,0.427411631814885,0.306540596191793,0.325381027142776,0.305259758424689,0.352589176386217,0.292753216373945,0.42581479989436,0.22848607842346,0.251031551668864,0.334468114830176,0.136751629301082,0.142278842423104,0.0962646842410853,0.274731988097091,0.417231363673834,0.1602643564399,0.281962248147416,0.319764367541232,0.289373387142948,0.152185815530579,0.231512299404653,0.429925779706531,0.406715830484973,0.176240693907946,0.490384581878486,0.109568796683599,0.306570562718791,0.228698265294131,0.179940568737739,0.262131970625781,0.221496092039665,0.389533458342377,0.0791365199711242,0.289483716615782,0.240716723328314,0.0912187558411286,0.459446965481049,0.367816348715944,0.304099763333592,0.0876332654767279,0.245878613241833,0.376770657136473,0.229412819046876,0.271408070405284,0.36807185682337,0.231442811912237,0.260194642528249,0.347232765189749,0.176648895122921,0.489975213363621,0.290820336468173,0.0914325159278753,0.30824231643201,0.335086542597404,0.0936593595589709,0.0566996659216661,0.277805245406948,0.360326110092089,0.117661442690989,0.276737734211983,0.217970192396347,0.258225058811316,0.279914225193768,0.378937041797181,0.261968851785043,0.0663439746839027,0.393405470079101,0.255211097280967,0.28011426811,0.104399685290756,0.276063282926451,0.375176326972225,0.44845939224131,0.235248125748171,0.369790042719011,0.268639694106309,0.191929540813356,0.121533006905559,0.106419139752866,0.246050112797831,0.33208070194706,0.290806430122001,0.289915690130478,0.365228375944844,0.107332900401099,0.125865197042497,0.326924948182278,0.39678064055327,0.250485209777181,0.0769004664415817,0.242186715664211,0.299733754786203,0.320664272464115,0.265497268784665,0.179783069071047,0.273128211526785,0.364560361657711,0.41086722153927,0.220228989974682,0.361165422694359,0.168595783110993,0.0804918728403435,0.109982988995485,0.373537423656758,0.251604468652427,0.12456198088436,0.294559723336723,0.216022810482011,0.357365118550301,0.304337878243214,0.297869195988006,0.226771085479226,0.31381241580368,0.146981785769996,0.267498131525171,0.365790417923449,0.373291181146837,0.342584182953277,0.347457828190103,0.281785022030873,0.0306908943510317,0.148099881082384,0.361351610325345,0.299171513331653,0.0651636776137937,0.304731376104785,0.281874785814985,0.34298295014589,0.25978430325607,0.294520581644541,0.132526332465734,0.340179507211169,0.257016821497763,0.234009015986293,0.389912878367439,0.222963053316137,0.302187410611328,0.320870948826314,0.295761243737874,0.365304317568143,0.206267836331901,0.172151814271388,0.124217925355113,0.248533928679879,0.206818424095464,0.441267291104474,0.307456001070193,0.250595734781829,0.297500480210368,0.290843611626639,0.167226510699737,0.252473853451421,0.350987956657439,0.333693752073475,0.498812134635561,0.417848283457273,0.162127305862259,0.132743979408129,0.228710523305712,0.248572683064301,0.304715609253565,0.176881343768914,0.365374430529807,0.298283146124232,0.322990888674453,0.360119354778912,0.35111850319286,0.404679416308222,0.218627905791141,0.355453077725316,0.305040923702855,0.293839799178718,0.308687098604855,0.13228868865846,-0.0779235557623623,0.248313213245183,0.288430281303583,0.41777308938121,0.384348341746302,0.288065412439339,-0.104015017787995,0.252306625375642,0.39012068185595,0.41134656462379,0.273176828195402,0.21810314531834,0.30134289474296,0.312994943817874,0.297786878387315,0.205181434264016
"Cellular.responses.to.stress",0.00350400841817911,0.0641516141422484,0.0840662762967239,-0.00518339320309594,0.0434607413835438,0.0297729464003455,0.0377386808544399,0.304522465384167,0.167522830773212,0.0142217270604978,0.15341036813418,0.114328975626557,0.161613963643299,-0.0861073444607107,0.153666077081042,0.13986528925355,0.16217684399031,0.10522021753487,0.167673813334947,0.0567994223509608,-0.0230585273764873,-0.0559490757443234,-0.128664961298942,0.123589173477803,0.201502409698426,0.0324608958430689,0.183603875800245,0.147659785248962,0.0965087677096151,0.184140548223875,0.118609437991744,0.210430210069919,0.149624944265395,-0.00850109144785125,0.13507180574957,0.0442357386273795,0.143632356785655,-0.0211008488724949,0.192817615412655,0.101852446817563,0.0634783692592284,0.10803265561179,0.0355486261768772,0.0997825067088068,0.122849037199487,-0.0557359943125468,0.162658034239945,0.106508585682106,0.151182927047377,-0.126829645656332,0.0998546500472656,0.172610840095348,0.136912218253901,0.12962647164117,0.185366955474519,0.0210416264323533,0.0868526560984287,0.149182555134572,0.242760498665265,0.171494610895448,0.143670013142586,0.0674161206919783,-0.0223360279544366,0.0706605370392512,-0.0225861803082958,0.0796940265334609,0.0527779755740131,0.0904860851037644,-0.13732930096437,0.119451152149313,0.181763333771139,0.0476869479889663,0.0770715008132974,0.0648171654693207,0.0113679272738712,-0.0168905142485555,0.220620040478527,0.232324762818056,0.254380434554562,0.0875233034423093,0.153323776227372,0.157699324243448,0.298435362665473,-0.0254459245956708,0.107239087578751,0.193094884544172,-0.075869750956615,0.0697783784021582,0.00756615732796364,0.062008244734227,0.238289424240947,0.111061890043177,0.238899192967454,0.24325323234636,-0.0191828611644465,-0.113950600156453,0.160969310451618,0.203061038382546,0.101579534698793,-0.0333427586972302,-0.100335145604838,0.0766082909469636,0.18502970506142,0.0436669378100327,0.150316856989863,0.0562328015027677,0.142858670398535,0.11433292394867,0.09200089835732,0.266185491583031,0.00939229945222124,-0.191885344340958,0.0630194865266681,0.147071624361136,0.20241322021644,0.204567889908804,0.139721294141993,0.0373622373479954,0.242039455400099,0.0936342746640432,0.131263524150242,0.0831137340291586,0.157354838590559,0.0313954982332764,0.0882511933550984,0.175623054531834,0.207801935692177,0.0953671678405577,0.192960798366322,0.150024411090219,-0.153980906784631,0.0857138818861379,0.16936010332025,0.313804744641809,0.013987651672617,0.146404569363848,0.0879026627478495,0.187205856660822,0.112440878525941,0.116765209589816,-0.0193254378321775,0.14001001840761,0.0787176517677248,0.213445002840686,0.20449095007504,0.075407256704601,0.168423320068832,0.14095099356293,0.142430185409083,0.150348270810569,-0.0182979791264337,0.162840891599921,0.220353020118792,0.230232302051774,0.0302844516727516,0.161967043236505,0.145951052152361,0.049358271399449,0.076992037962442,0.0985259785548628,0.0194717533960039,0.0217250909053928,0.0817807784506518,0.165576083236345,0.224411817451525,0.236452507043399,0.0742608975937063,0.0398455981213714,0.0142207734351233,0.0497094166645747,0.0198982992497555,0.0609079561424727,0.123675516718751,0.172663299818498,0.117890377688638,0.148159004167149,0.0863638886608705,0.238310787192079,0.122661946469767,0.239628097434518,0.0347561419649783,0.11568489145844,0.0761119050462208,-0.0141100540724404,-0.0274117831506539,0.0353494665537848,0.168265599872192,0.208759948419035,0.155909639630858,0.0551244222531087,0.0564164170002626,-0.00793129641631983,0.194662509460305,0.111179994196974,0.22905046851054,0.0432286300906639,0.307261371078095,0.143029758284499,0.200927094395021,0.0624701743065509
"SRP.dependent.cotranslational.protein.targeting.to.membrane",-0.0151660696081137,-0.199040042109189,-0.16500050053049,0.0238104142363112,-0.0174268898274789,0.0183796898148139,0.00367509388355943,-0.064812716247118,-0.0207520865386196,0.0124546959181934,0.0659460268893114,-0.115298175223091,0.0682286530878718,-0.0229597290031725,0.0157777812828698,-0.0703751922157107,0.0158537328521112,0.0418362270066897,0.0858980338045695,-0.0448447673181539,-0.0553879611254998,-0.099417893938242,-0.0520845087690319,-0.0784697005040368,-0.0105531792376932,-0.135685708421223,-0.0465119351593768,-0.0131649088440887,0.0329858034037004,-0.0629157056154311,0.0248714713981185,0.0610305216038786,-0.0216564132489143,-0.0418634550876586,-0.163641717244209,-0.152515037613697,-0.0604298556234878,-0.0434504894152375,0.0609282795947336,0.0420639481764814,-0.0745506200009428,0.0896127374544343,0.0905544103771205,-0.0299054245875388,-0.0872598990685451,-0.0179261600291746,-0.0497329496754042,-0.0574805613120215,0.0577479069105749,-0.105817272869638,0.0135947505238889,0.00696037220672826,-0.0219882344869225,-0.00820606836105013,-0.0437336034413867,-0.0324572747227626,-0.0312430989050542,0.0268998280358542,0.000791587295062382,0.0442377525463391,0.0411375452972726,-0.111301090120198,-0.0531129524227089,-0.0551439015857179,-0.0495736305002503,0.0501239029136524,-0.0057640909827257,0.025205695484252,0.0316910947198738,0.00358963128210044,-0.0784225245273501,-0.112360001759996,-0.0337232372286164,0.0450867585969724,-0.0489263570822179,-0.0414911134041843,-0.0921700306788105,-0.0173685075356103,-0.0160995498152184,-0.01834385328136,0.00852576658435809,0.0186433989913404,0.0314393665671433,-0.0710841053215787,0.019065555584072,-0.0321367453107302,-0.0696615845365425,-0.0446088064913836,0.0407615540283025,-0.0391743432760982,-0.0914972053940231,-0.0841293796351453,0.0358744572702446,-0.0502406925325235,0.0609532655940639,-0.00662473071857175,-0.0100195691780435,0.00273050567618192,-0.0947308084991457,0.0182856472382953,-0.0710553247701542,-0.0349350521033027,-0.00996776680271179,-0.00508766637201098,-4.28155400749002e-05,-0.0104094094594007,-0.0270155475764096,0.0546202958070123,-0.0482199794728903,0.00697936412291829,-0.0595569550102792,0.0135858217702042,-0.0235159898056993,-0.0031784860575422,-0.150279312144479,0.0170470822477004,-0.0188404748356439,-0.116476279251292,-0.0508475900302783,-0.0479724617673097,-0.0339015986755821,-0.0157160930880019,-0.128826525509457,-0.0919232562496005,-0.0870486266497203,-0.0439041365596807,-0.0655577955780353,-0.00845602080158272,0.00795573871793281,-0.0814874831631848,-0.0768640900222816,-0.0454456553845913,-0.0369913749814537,-0.00548116799017785,-0.129858902075342,-0.0453921182186574,0.10537789672252,-0.0107628447138366,-0.0220831435457616,-0.0163946891136784,0.00425037095625477,0.0228316322111686,-0.00801628053439885,-0.0389794983185317,-0.0332461085486996,-0.0181123865894643,-0.15446212671349,-0.0948286231788331,-0.159088257323123,-0.0544469173906453,-0.0660417060323428,-0.103400672050793,-0.0747733733620541,-0.0424597749117174,-0.00946445889211747,-0.0016270512744593,-0.0204097654946057,-0.0232583600009143,0.0481308947227665,0.00444025252433089,-0.0278725075862497,-0.182652119932846,0.121158776958032,0.0511002334810938,-0.0295013047221444,-0.0274752244216807,-0.0400993397456065,-0.152136593684923,-0.0468563965687394,-0.0546528748775994,0.00465248992087842,-0.0710110394127571,-0.065531955694958,-0.00886214659439753,0.0266350833643424,-0.0551380135991437,-0.0625061118847735,0.0505136546866842,-0.072972476238814,0.0372500228457458,-0.0383288121638281,-0.0386550402377608,0.0311059344990458,-0.139693647194819,-0.0536567088373954,-0.00654381645599157,-0.0308420388243009,0.0423733328092798,0.0460787893853449,-0.0646352322166212,0.0400173045060156,-0.162327521344741,0.000864189615091623,0.00772000186160477,0.0212479332009447,-0.0399833046472361,0.014013045118364,-0.00602936891323989,-0.067765482345408,-0.187110464107353
"hydrogen.peroxide.catabolic.process",-0.0918090924069068,-0.14385030225446,-0.0171972361636168,-0.0509544512570779,-0.0333522992782994,-0.051298177402647,0.0511463558731381,0.00751124790191192,-0.00771138250707176,-0.0361302082521193,0.0753775109242451,0.0829163748745411,0.0529590071287841,0.22431089237558,0.0966767922134586,0.00661919076497298,0.126666140850277,-0.000129968627263076,0.0144718422517497,0.213840626116888,-0.0939779411941406,-0.0675000927890345,-0.0659477823993147,-0.00859936937277078,0.132582834399146,0.102372943121213,0.0337032078453788,-0.151751614051432,0.119709138999643,0.156858628717316,0.054759603209663,0.0987467527277059,0.0875231795936848,-0.236622278148856,0.14698449744651,0.0555806714688124,-0.188409915445053,-0.284307404345048,0.12719339377821,0.111892887577787,0.154068329060523,0.0542488314592123,-0.0433338397156763,0.0149195388828339,-0.0309522101816508,0.0176649832097881,0.0425789132571914,-0.113206387460133,-0.0892009011533767,0.0323792978967692,0.134817022861376,0.0905376941563069,-0.108759381672788,0.098714112301736,-0.0755806616420281,0.0693192371780367,-0.052358286961547,0.0451673272116166,0.128717754770992,0.118548276548325,0.102225838488359,-0.128202004344948,0.103361051116322,0.0793910288756202,-0.0168234843856496,-0.0961502709482137,0.0566146954835748,-0.0635590086925408,-0.0640883232723681,0.193953342244509,-0.0575184960523678,-0.0689114698529164,0.107492684099388,0.137349424657197,0.13556683672817,-0.187349100113703,0.0282286296130509,0.0384316362352148,0.0177210222404933,0.0277927465171099,-0.167205668376744,0.0595788573820147,0.0678270464382222,0.00452714478589014,0.0875472063128018,0.0639937006922733,-0.0837806633319536,0.0111329525958658,-0.0766342197328066,0.108738737668448,0.0622952846554958,-0.0645391178960751,0.0630112183108102,-0.0282648413264381,0.064556008240551,-0.0804856520909617,0.200044113063832,-0.0207848991709466,-0.0861274977817539,-0.111123147066708,-0.0581187581848311,0.0856099470203857,0.109189566882373,0.0405639294359172,0.0744160606099521,0.0705789351833667,0.0768848257003082,-0.144475144224693,-0.107446133671892,-0.0708119146830738,-0.0536678874286339,0.052047605277166,-0.138400539575906,0.124816586655461,-0.0982236460019982,0.137855800792337,0.0763830184550324,0.0464232979977091,0.0423472402181894,0.0779251626998027,0.084605121433297,0.104688519165166,0.015872172634167,-0.0945620067815774,-0.00143221409659454,-0.0838122340773215,0.0604054580315315,0.0388036157642031,0.0303738291274715,-0.151434706514522,0.157858939347678,0.132119539324291,0.119514518985627,0.191432959927548,0.0994720350921382,0.0781097781106726,-0.0556135501532327,0.0738391915500909,0.0129611405488412,0.0687424419386954,-0.0381388992590307,0.0320578128750911,-0.0177031199086924,0.116600157229813,-0.0190368461752865,-0.0255389150187881,0.0397046155747154,0.0729213055001903,0.00121111397993037,0.13487108160246,-0.00725272497227237,0.0721886788410888,0.058616009051442,-0.00583838350989828,0.0399165030243466,0.0965872386099206,0.16578621878181,-0.150364056646199,-0.102201196199755,0.0910528807475638,-0.0694018655800405,-0.000549711415247498,-0.0341519199432275,0.0189631873300938,0.117354182065264,0.049650287693253,0.0807174215399192,0.0923340961235453,-0.0596387701230299,-0.0460070605197459,0.179533797301028,-0.188880891298432,0.050773725807215,-0.0879265999331696,-0.106242725566809,0.0197964474341821,0.00714952597036049,0.0279584767294626,-0.10900055687393,-0.00112693348706011,-0.0997790167612956,0.0768451731465991,0.022433612884726,0.00878591021562323,0.0223760462834095,-0.0911295315870096,-0.134829338923047,0.103921477001763,0.174400472459683,-0.138702373855788,0.0163325049850783,-0.0925655459657431,0.0170856698502128,0.0784364315941754,0.214403924565266,-0.0499895390755589,0.0697822627455001,0.0119134868197643,0.00614797914979561,-0.123445751076201
"Carbon.metabolism",-0.113694260518769,-0.29317925900075,-0.0769547097970997,-0.164475158443322,-0.00342624978676782,-0.0606783878465131,-0.127815235119848,-0.0787286962341338,-0.138343200839914,-0.00875908399324675,-0.0785745979647364,0.00437872768942841,-0.0209615649101638,-0.0769603829079291,-0.1471488411128,-0.149912130453336,-0.0506762008540291,-0.11535527725277,-0.154623027762172,-0.0795084512269487,-0.180708257027309,0.0633515256651696,-0.157465354861097,-0.0227172049500662,-0.157889058227401,-0.137947103603059,0.0353926130143476,-0.133255797065616,-0.205001320817052,-0.060156215262692,-0.0661366615733668,-0.0176680374276059,-0.0188030312887226,-0.0861640486292896,0.0403301448504205,-0.20158332317076,-0.018839395595624,-0.0991172660764098,-0.0778290000118919,-0.0850994260935399,-0.10267393306214,0.0250114855117243,-0.0828247193291754,-0.129950756632016,-0.0629002972184486,-0.149350697671472,-0.0992295190697523,-0.0723949858094973,-0.178952457371991,-0.136076844455079,-0.084806710798864,-0.0749176077031375,-0.125977450604464,-0.0636543445499108,-0.0325095469294357,0.031523292856914,-0.0739316219784493,-0.104531976072798,-0.147148615134029,-0.0183510186970381,-0.0928988865862544,-0.195884415125898,-0.121993599672731,-0.188449699372322,-0.00750668713238297,-0.142466774190981,-0.0602341865210592,-0.0447378106699486,0.0017515270084501,-0.0310605146115547,-0.0988506080411018,-0.124502973899293,-0.0825173333837673,-0.20298773311535,-0.0920732459500429,-0.20293316734201,-0.034923428842535,-0.137976477212637,-0.0675988318219671,-0.225778627250065,-0.184932809911134,-0.0600870629853794,-0.0636356864648213,-0.0241768258719604,-0.151432842094944,0.0010181491261605,-0.0116232652590025,-0.0538341787539207,-0.113939156152277,-0.160239063509553,0.0130106190447861,-0.0412992986440399,-0.0543405389855151,-0.0799352208199322,-0.184245669560178,-0.199232735327613,0.016237003483245,0.0266947634213599,-0.0596772531192732,0.0424540678588357,0.0279861179568173,-0.184137879203654,0.0443926237447187,-0.0794700350242062,-0.00820599548748071,-0.113520189841707,-0.0124160586280576,-0.0462451519663983,-0.134416620661763,-0.196351157872175,-0.0784644143542029,0.0555475415180801,-0.0872882083977408,-0.156322631419991,-0.0454852957324525,-0.0463781427435807,-0.0804455911477826,-0.136400181512391,-0.0420726755071404,-0.210991686157202,-0.156537134071775,-0.137155556124963,0.00937069109240283,-0.17757227013434,-0.269813205291396,-0.048283656374896,-0.0501727634519406,-0.0675112794370047,0.0337850147876559,-0.158678544600279,-0.110513619599616,-0.147367644035901,-0.0897373833356014,-0.166094058842365,-0.136871423554454,-0.0348058652221604,-0.0921850595787816,-0.0692377610404811,-0.104261898051168,-0.0433476457565573,-0.187168831540421,-0.103160558933222,-0.119034400007832,-0.0391301396420817,0.00533707904698971,0.0486113798793582,0.0635388965829623,-0.0213213194055064,0.0987915062982129,-0.0951650203855959,-0.0731061553578404,-0.186110601550286,-0.109437549570888,-0.0668420121994971,0.0137751263764779,-0.0542847660433693,0.0283524956414895,-0.0948703161360573,-0.0660855163588102,-0.0527394666606872,-0.105915465222499,-0.0502847267974766,-0.0741716387360105,-0.0668025939507815,-0.00464835075730268,0.0010320545262714,-0.0964363246711381,-0.077724296658117,-0.0670839309109083,-0.00228974179277477,-0.0785714673055729,-0.252172819921036,-0.155239791021024,-0.0949743108677672,-0.148410983029293,-0.143851119883366,-0.123723404272373,-0.155946971251528,-0.107248550494862,-0.0669913159942462,-0.115794838556896,-0.121753578863517,-0.0896716380675219,-0.0981273988990096,-0.139795901703667,-0.0341562584695624,-0.174010088446257,-0.0809548460176629,0.0375982954170175,-0.068265493484253,-0.149576591549611,-0.132103485395665,0.0221924502730636,-0.0159714486487721,-0.19170204611532,-0.0818310427631047,-0.0726730737658871,-0.163745506799754,-0.0726559533644218,-0.18774574313466
"cellular.oxidant.detoxification",-0.1299568448827,-0.0732194082715286,-0.111504080157545,0.0129655400663077,-0.0958730446567724,-0.110688024931336,0.0555191291110468,0.0730004803596319,0.0336359950005816,-0.0950924007267485,0.124422381836527,0.0841491621754126,0.0893294400122278,0.185273438806264,0.0852734381795795,-0.0358342078074265,0.0945103184439202,0.0284283481646115,0.0436807805301366,0.1508879087112,-0.0441119403939187,-0.0783395249769715,-0.0466362013257347,-0.0130383102254495,0.0861962050020868,0.0054087818068705,-0.0145812178084612,-0.0850964669677134,0.0867680615104541,0.182950426848169,0.134624867956818,0.0821543449170588,0.111023834065685,-0.25226740388793,0.136232656679441,-0.0269474540272649,-0.128754143155593,-0.200912147126828,0.144430788184474,0.146513971698593,0.071059244857306,0.0722765749920155,-0.0624413012325389,0.0277759321969376,-0.0623040470655118,-0.0767839127045662,0.0587311502072914,-0.0191546584528076,-0.0113168139775297,-0.0300487895176981,0.139835574563294,0.141822264507853,-0.172175681524421,0.0922462344929868,-0.0199157402775053,0.0124751221668305,-0.096039333868505,0.0699867938796494,0.0857797385543673,0.0770959494074199,0.104856712578893,-0.146512588090784,0.137547679436358,0.0704926068122993,-0.0226182323099733,-0.0313404777989729,0.0696290909011556,0.0318056670394838,0.0126317488762827,0.0937299386774639,-0.0660643463526519,-0.167350511481275,0.158707615986521,0.121866503565916,0.161614026913983,-0.0422801606295097,0.000733593489651563,-0.0113703002138224,0.122983291382685,0.055165609759552,-0.14242854602449,0.123520843396751,0.115747888405866,-0.0385833301564727,0.172123094311402,0.0239285100378927,-0.0650646243795142,0.0404988878049131,-0.0281547115276765,0.117871879517192,0.142735938384524,-0.0796175154067427,0.0703385622817216,0.0637477972322411,0.0845378172301116,-0.0848541724391111,0.176823414361627,0.0518340341488376,0.0149415459817086,-0.0170950502722631,-0.0682005096979973,0.157453361743053,0.0653618515861858,0.0333344707942489,0.109529738179202,0.0574230527133351,0.106948683461729,-0.0451448298781995,-0.108117339656287,-0.0337832182154503,-0.0676098439403061,0.183135973063833,-0.0738281787278989,0.203184630146135,-0.0487084570635114,0.130106765327532,0.0458830028203526,0.0177752117396124,0.151809541744974,-0.0232350176498635,0.132083783378694,0.104790116129471,0.111305041403576,-0.167534135643749,-0.0742341988148551,-0.0269234852772725,0.0623464848588589,0.132582026567357,-0.0446637911551004,-0.189490737623876,0.152559909711553,0.10051825621108,0.118187906906761,0.119311013392495,0.0341681081360292,0.148571948027293,0.016790447184025,0.159560311493982,-0.0876244671373143,0.133077175675843,0.0298902653389915,0.0666606548565607,-0.149217248534865,0.109855413456058,0.0734733404877376,-0.0788505124198484,-0.00309548804674811,0.0767743385252261,-0.0106785076812825,0.126825531089258,-0.0675396269924157,-0.0722722552641502,0.0793299686619932,0.0168441083815489,0.0104109309439556,0.0892634491794234,0.121872048871048,-0.0845079584458555,-0.0679413444975205,0.112812687780433,-0.0158000241134434,-0.0630075133213077,0.128075046710664,0.0711069965498827,0.150125568010541,0.100217673176018,0.162753044002488,0.156960606722083,-0.0227723956171049,-0.0222329390754427,0.112879406306974,-0.173129750220283,0.0875776414595295,-0.0890068647806726,-0.0807298101150698,0.0618933171095531,0.0520501408687126,0.0117266065926667,-0.120158498285535,0.0165399616660802,-0.0832831582827865,0.1250060152706,0.0244480630279607,0.0305370362405169,0.10677329139282,-0.135315647137731,-0.183335207247133,0.131796113752304,0.13751369898514,-0.172736603887964,0.00490387447092609,-0.0964236913115682,0.0878800834919079,0.102964414376704,0.172750130676542,0.0268475697883631,0.0432711562651314,0.0606281396817658,0.134553781933439,-0.0997144533333254
