id,R267IS,R309IS,R236IS,R272IS,R284IS,R294IS,R291IS,R299IS,R340IS,R341IS,R389IS,R343IS,R354IS,R229IS,R240IS,R227IS,R279IS,R231IS,R282IS,R286IS,R233IS,R273IS,R342IS,R324IS,R329IS,R266IS,R297IS,R331IS,R333IS,R293IS,R289IS,R303IS,R308IS,R337IS,R388IS,R396IS,R362IS,R380IS,R355IS,R357IS,R367IS,R374IS,R349IS,R353IS,R351IS,R34IS,R410IS,R313IS,R332IS,R350IS,R392IS,R387IS,R403IS,R38IS,R400IS,R361IS,R404IS,R356IS,R397IS,R143IS,R277IS,R103IS,R19IS,R59IS,R82IS,R401IS,R79IS,R52IS,R16IS,R40IS,R37IS,R73IS,R42IS,R26IS,R58IS,R232IS,R304IS,R295IS,R326IS,R302IS,R318IS,R339IS,R320IS,R398IS,R257IS,R371IS,R235IS,R384IS,R14IS,R13IS,R32IS,R54IS,R77IS,R76IS,R81IS,R382IS,R53IS,R62IS,R169IS,R98IS,R36IS,R167IS,R67IS,R87IS,R97IS,R63IS,R88IS,R101IS,R85IS,R100IS,R95IS,R178IS,R268IS,R314IS,R379IS,R200IS,R252IS,R89IS,R74IS,R44IS,R75IS,R328IS,R242IS,R33IS,R27IS,R378IS,R287IS,R363IS,R298IS,R372IS,R327IS,R406IS,R311IS,R312IS,R22IS,R43IS,R407IS,R409IS,R199IS,R368IS,R198IS,R310IS,R23IS,R47IS,R128IS,R10IS,R90IS,R71IS,R145IS,R78IS,R223IS,R376IS,R323IS,R116IS,R193IS,R381IS,R181IS,R217IS,R238IS,R370IS,R110IS,R228IS,R177IS,R91IS,R394IS,R283IS,R375IS,R206IS,R377IS,R84IS,R99IS,R108IS,R119IS,R115IS,R180IS,R122IS,R173IS,R239IS,R226IS,R306IS,R317IS,R334IS,R274IS,R265IS,R281IS,R31IS,R94IS,R360IS,R358IS,R391IS,R393IS,R184IS,R345IS,R501IS,R503IS,R491IS,R506IS,R485IS,R474IS,R483IS,R433IS,R48IS,R484IS,R415IS,R420IS,R429IS,R417IS,R413IS,R418IS,R451IS,R466IS,R467IS,R425IS,R461IS,R424IS,R479IS,R434IS,R460IS,R463IS,R465IS,R470IS,R443IS,R450IS,R445IS,R468IS,R430IS,R440IS,R471IS,R453IS,R456IS,R455IS,R494IS,R447IS,R469IS,R438IS,R441IS,R482IS,R431IS,R439IS,R412IS,R414IS,R428IS,R432IS,R419IS,R422IS,R15IS,R464IS,R478IS,R493IS,R472IS,R508IS,R473IS,R475IS,R476IS,R507IS,R500IS,R496IS,R499IS,R462IS,R454IS,R502IS,R427IS,R448IS,R481IS,R437IS,R459IS,R421IS,R423IS,R416IS,R426IS,R449IS,R442IS,R452IS,R457IS,R435IS,R480IS,R444IS,R458IS,R436IS,R446IS,R488IS,R490IS,R504IS,R498IS,R505IS,R477IS,R495IS,R487IS,R497IS,R489IS,R486IS,R492IS,R6IS,R29IS,R5IS,R20IS,R8IS,R3IS,R69IS,R7IS,R17IS,R12IS,R1IS,R30IS,R60IS,R41IS,R55IS,R24IS,R66IS,R138IS,R25IS,R11IS,R9IS,R39IS,R64IS,R72IS,R125IS,R130IS,R205IS,R210IS,R245IS,R195IS,R204IS,R140IS,R218IS,R142IS,R194IS,R225IS,R137IS,R151IS,R192IS,R154IS,R222IS,R144IS,R161IS,R156IS,R185IS,R182IS,R186IS,R126IS,R113IS,R134IS,R92IS,R109IS,R133IS,R127IS,R49IS,R172IS,R111IS,R179IS,R183IS,R187IS,R162IS,R171IS,R123IS,R114IS,R131IS,R104IS,R105IS,R129IS,R86IS,R28IS,R96IS,R45IS,R93IS,R249IS,R264IS,R260IS,R211IS,R244IS,R150IS,R152IS,R168IS,R135IS,R136IS,R106IS,R83IS,R148IS,R141IS,R149IS,R189IS,R166IS,R170IS,R190IS,R253IS,R243IS,R251IS,R163IS,R220IS,R202IS,R207IS,R157IS,R208IS,R201IS,R196IS,R241IS,R246IS,R259IS,R263IS,R209IS,R215IS
R267IS,1,0.783028533,0.768675445,0.784040518,0.766397177,0.771430677,0.767077403,0.759146111,0.766413962,0.732918219,0.720671664,0.727582577,0.734451791,0.736655859,0.757317074,0.765773679,0.753392167,0.750323469,0.789440914,0.767095418,0.754958696,0.749746455,0.758592039,0.750542639,0.770293058,0.782809304,0.777039115,0.717410846,0.738811655,0.818140022,0.765831053,0.776175933,0.796825547,0.730949688,0.753194131,0.755343529,0.714106172,0.771841633,0.75535725,0.738984331,0.745209214,0.735118989,0.73237791,0.74162325,0.746308411,0.766097632,0.755125005,0.771728051,0.748355814,0.742720345,0.767862733,0.761624722,0.771247644,0.751088344,0.733480811,0.74822278,0.760914766,0.738246621,0.758312801,0.76181326,0.756184677,0.75958578,0.759872528,0.739062672,0.722577258,0.741567796,0.706644592,0.759567208,0.746633192,0.741139305,0.745134183,0.757816869,0.731681525,0.759044112,0.753450141,0.735108904,0.722605324,0.713295498,0.732870954,0.698609445,0.711019193,0.713155423,0.727687392,0.726808287,0.726744321,0.706168843,0.720762186,0.72560482,0.7349284,0.733470161,0.734348982,0.739333865,0.730744803,0.750968429,0.730865928,0.705075335,0.760062512,0.751170456,0.719781004,0.719897334,0.725813383,0.731221084,0.726813627,0.744763774,0.727367696,0.77125275,0.717386981,0.727979116,0.726537063,0.741736999,0.756669604,0.720078095,0.761796765,0.746353871,0.747420547,0.745781436,0.725845808,0.752492566,0.761991307,0.77166894,0.739434028,0.742179523,0.729556458,0.77341818,0.767816329,0.737550128,0.694853299,0.730407997,0.704400834,0.696096861,0.712858356,0.708119434,0.691191597,0.729182175,0.738649633,0.731382546,0.733631573,0.716024794,0.714594037,0.752374075,0.738758532,0.688881635,0.710739482,0.710013165,0.724431064,0.736548704,0.723769168,0.729144037,0.731964643,0.736312421,0.73283068,0.705921433,0.726179391,0.724453315,0.741018638,0.686366461,0.689863196,0.705740149,0.730289042,0.730069056,0.720371098,0.712238185,0.71585362,0.740192325,0.694865601,0.728824854,0.725514595,0.716528142,0.727897031,0.749905472,0.707638819,0.736079806,0.716456711,0.724136449,0.741867234,0.722411854,0.711100302,0.735384588,0.76832796,0.76674089,0.727145307,0.720907411,0.768090542,0.788446138,0.7609075,0.702826148,0.745040348,0.716696671,0.791988498,0.713363286,0.733882216,0.690535717,0.72616575,0.662129873,0.67947342,0.638588972,0.67715382,0.657239409,0.663364027,0.662150622,0.677655013,0.675868792,0.737630725,0.694587325,0.718868692,0.704867413,0.712759111,0.713295683,0.729801116,0.726817706,0.711224378,0.699155019,0.723161547,0.711143046,0.676196049,0.706128601,0.698462178,0.704948079,0.700546965,0.674237183,0.675042823,0.694292231,0.686219402,0.677641722,0.664047873,0.669151234,0.683690122,0.675577561,0.69000082,0.656258219,0.675858388,0.679884527,0.688295173,0.703717178,0.669363631,0.701091764,0.675037992,0.662798598,0.680141302,0.693985148,0.698448799,0.689421659,0.691867311,0.696804537,0.673707151,0.679940619,0.664769995,0.674221282,0.667895132,0.675935321,0.676895466,0.688506175,0.701613887,0.676046264,0.672255702,0.667125309,0.67159945,0.682349563,0.661651516,0.67020897,0.691956016,0.693467572,0.676227015,0.675816394,0.673715917,0.663890254,0.657580017,0.663134198,0.697147193,0.705022067,0.636452983,0.670920579,0.658420485,0.678690925,0.678941963,0.680615807,0.6861136,0.674589405,0.668432989,0.676125291,0.701069796,0.680684346,0.677263525,0.667249077,0.674497027,0.6907215,0.667271497,0.672864147,0.688760957,0.633068667,0.678573142,0.66790372,0.698899919,0.668102905,0.685859514,0.707311929,0.710635487,0.735928381,0.717848606,0.711145165,0.691031622,0.702566399,0.719518145,0.73069238,0.710272587,0.736663273,0.723008063,0.730669072,0.743374217,0.68070019,0.69053621,0.685427488,0.671809724,0.71624831,0.741631525,0.723081281,0.723770097,0.744876318,0.709079792,0.704350977,0.705230542,0.680543385,0.702037559,0.711569126,0.730471764,0.695211532,0.709746127,0.714874019,0.703203062,0.686656094,0.696455071,0.694261298,0.71441463,0.70456127,0.698888864,0.688646506,0.703884197,0.723229945,0.674829208,0.713484543,0.740089495,0.720480869,0.701001244,0.706208615,0.724639377,0.695397917,0.688209924,0.700794441,0.666111389,0.693142495,0.727258456,0.716040839,0.677752533,0.712693331,0.720072024,0.724129943,0.715905016,0.677695564,0.705445445,0.693795539,0.709692357,0.695192463,0.702377822,0.680191877,0.68626244,0.707791461,0.642716108,0.676442529,0.671112676,0.667113082,0.677182699,0.709574447,0.647051889,0.716662102,0.686138716,0.699572454,0.701057463,0.70177484,0.715224047,0.711206097,0.690551621,0.681993186,0.653759932,0.660351232,0.702707884,0.697512124,0.693994059,0.68711082,0.675675955,0.693493141,0.69828971,0.682664979,0.697431106,0.712401965,0.710354762,0.698861846,0.659162958,0.649436907,0.676507409,0.671698661,0.663045606
R309IS,0.783028533,1,0.764157454,0.776070846,0.785709206,0.755959292,0.766418732,0.782500331,0.743114821,0.729132215,0.743162078,0.72782719,0.7767603,0.730414823,0.757931673,0.715557504,0.744469569,0.760382215,0.779517188,0.787233644,0.764295953,0.77029617,0.784005078,0.764599191,0.766493836,0.759193405,0.764324879,0.727504381,0.746316841,0.792097254,0.779684139,0.766322656,0.763812646,0.748783585,0.76638628,0.774839745,0.722102558,0.742020641,0.773500991,0.73715207,0.765772652,0.757013963,0.71851449,0.769510049,0.747679727,0.761681396,0.766876225,0.751602798,0.76189847,0.760921885,0.768281355,0.734184693,0.752447327,0.724380449,0.748700897,0.745699513,0.735708419,0.727068613,0.731370229,0.736868752,0.747668264,0.731359511,0.75135023,0.72009848,0.72098041,0.744594049,0.722003952,0.766434092,0.740548548,0.760836233,0.737268409,0.734806441,0.75365857,0.746087789,0.735450975,0.731289457,0.703492074,0.721286952,0.714864473,0.71282429,0.70958084,0.700687184,0.743241137,0.706229135,0.727561192,0.720437108,0.721741995,0.705492431,0.725274433,0.719020202,0.740277007,0.728606016,0.741594077,0.751130364,0.733581917,0.727849172,0.710258922,0.705499433,0.721051596,0.726330589,0.72163429,0.707080225,0.717796714,0.720431683,0.738523823,0.741575606,0.728009598,0.710271853,0.720476544,0.724080756,0.696453975,0.699549129,0.754412284,0.742734876,0.7399966,0.750588188,0.712385327,0.722919974,0.743998467,0.767190409,0.751246281,0.710113742,0.723723156,0.732639358,0.717742284,0.714437719,0.707270059,0.683612704,0.682300065,0.677551679,0.712585648,0.713702156,0.697751758,0.67949181,0.713721905,0.678592916,0.722515386,0.710135416,0.692731739,0.727594428,0.709403233,0.677956405,0.708998571,0.719018566,0.695035001,0.715912342,0.724125726,0.729256078,0.704464146,0.705295047,0.681326949,0.702387672,0.725806304,0.697487702,0.709880324,0.703370487,0.693881833,0.704462635,0.731985391,0.702794356,0.698483824,0.724847044,0.723556785,0.712711719,0.717756461,0.710272906,0.691421228,0.708689959,0.72503269,0.726722165,0.715885426,0.740480156,0.717360627,0.715626719,0.704351626,0.702205786,0.72306608,0.744251188,0.761952392,0.786105534,0.755128523,0.74993808,0.744992247,0.755581895,0.755900352,0.723015745,0.74497166,0.738400305,0.777450504,0.693877888,0.739639635,0.701173144,0.737080134,0.660572988,0.675282155,0.660002156,0.683943451,0.673795476,0.671387281,0.673501874,0.667851441,0.652219311,0.738367162,0.701539547,0.693215082,0.710438739,0.731680717,0.698284751,0.739019549,0.746783794,0.71201814,0.70660004,0.703245019,0.723951954,0.698752252,0.72454087,0.71129006,0.703215093,0.722888604,0.675636377,0.668483603,0.708535428,0.701893307,0.714343583,0.693984085,0.673411897,0.712767254,0.705313046,0.679257068,0.678718279,0.712911755,0.725134368,0.688508775,0.694935552,0.709644225,0.733748065,0.709633139,0.692242658,0.690557583,0.689048006,0.684972026,0.686186579,0.702486328,0.719017723,0.699244838,0.677221748,0.661913738,0.681773688,0.694967163,0.680141265,0.677768385,0.691026692,0.667225735,0.697834396,0.680814468,0.66944864,0.69870439,0.685435983,0.707878031,0.686375979,0.689795914,0.7013353,0.687203912,0.723890739,0.680889838,0.704577123,0.676038161,0.687896738,0.684102954,0.684888924,0.655904759,0.684554036,0.689149481,0.670089128,0.688079586,0.697071969,0.674659017,0.697862726,0.685774664,0.671840903,0.689050471,0.689224512,0.683825202,0.707125564,0.687952385,0.679969696,0.684771912,0.686975162,0.692254147,0.683501628,0.673757417,0.688959597,0.677840545,0.683561256,0.674620661,0.686975346,0.741110254,0.690957687,0.723546195,0.720650513,0.719454323,0.714489817,0.701892427,0.710538348,0.699076826,0.707069621,0.715621117,0.704706192,0.68935417,0.68292003,0.676719158,0.701825157,0.70136043,0.702472414,0.71764672,0.709831071,0.742231589,0.695811802,0.684208526,0.680089432,0.692089377,0.692024363,0.69445576,0.705742188,0.677554119,0.699198679,0.724684233,0.686730499,0.689239344,0.685503058,0.701276574,0.690356247,0.710007917,0.69820574,0.702533093,0.656474233,0.659581175,0.710474043,0.6962886,0.698310954,0.695996382,0.70831036,0.716973583,0.670793974,0.673127715,0.705101939,0.68042038,0.693064193,0.689993305,0.673178442,0.696420183,0.696925696,0.679239266,0.700703801,0.703108385,0.722013987,0.720006342,0.655177461,0.699910865,0.697211993,0.694019369,0.707080029,0.690034037,0.69238734,0.691857195,0.657379199,0.660575545,0.625005065,0.670463346,0.662717256,0.690166817,0.685440214,0.660280636,0.726429261,0.687461631,0.69978766,0.669615907,0.720692707,0.679711251,0.677325147,0.683287214,0.678904627,0.661043644,0.660506433,0.658360623,0.689169805,0.681193737,0.673457158,0.664210121,0.683370165,0.664633955,0.702448841,0.668469152,0.672843323,0.674575626,0.71004038,0.663441812,0.633359955,0.645484363,0.651643299,0.675575835
R236IS,0.768675445,0.764157454,1,0.786336847,0.775390085,0.740261163,0.793541447,0.763261785,0.75094244,0.742613753,0.767469389,0.771865556,0.758428725,0.747359165,0.742681426,0.775636312,0.773488777,0.789828364,0.776721805,0.783504954,0.785263664,0.765327806,0.792461609,0.759822572,0.775600226,0.794847665,0.778461639,0.703959322,0.732281697,0.784731558,0.781370748,0.75322565,0.773990348,0.77147301,0.77930771,0.779301697,0.776633144,0.765806638,0.785651153,0.769202275,0.748896374,0.751893801,0.762771028,0.762795383,0.746429544,0.758379265,0.745960916,0.767999556,0.788776537,0.789512075,0.77457264,0.782967634,0.761279532,0.753204427,0.742936014,0.742012385,0.736507873,0.736327606,0.743559601,0.73368555,0.746867095,0.736567857,0.734366529,0.762940464,0.751672949,0.751555422,0.733688852,0.740979924,0.757257136,0.740098894,0.753813477,0.74047499,0.714648961,0.752460909,0.74929544,0.760056207,0.707557382,0.7140917,0.75132659,0.740832405,0.747106343,0.726398947,0.735381661,0.714081856,0.719077137,0.714022889,0.738861021,0.721345185,0.726105087,0.735399458,0.718450165,0.707859566,0.715376247,0.734656366,0.708302093,0.716010646,0.708551319,0.709794618,0.735007196,0.719944327,0.721323232,0.705186008,0.736129154,0.729886062,0.745141731,0.720866786,0.692193798,0.714077513,0.700922894,0.720193047,0.719152529,0.734046843,0.767899871,0.715888376,0.741009495,0.756570352,0.747790086,0.730510443,0.736929701,0.742610011,0.744411511,0.739869019,0.718100737,0.734465129,0.744763208,0.718732881,0.709780325,0.710710001,0.719591087,0.703947472,0.723011617,0.72060008,0.704276484,0.717920733,0.701629385,0.720861952,0.706559188,0.699337629,0.70747755,0.730218188,0.700182832,0.706458883,0.683288506,0.709311352,0.709445631,0.725721302,0.716685643,0.706076937,0.696212743,0.708618221,0.695627955,0.707904162,0.68267186,0.690616077,0.725711617,0.698129871,0.700800521,0.728561508,0.716765928,0.734917478,0.728167546,0.753079638,0.720830928,0.734076183,0.710686544,0.717867246,0.691275234,0.696910017,0.725506784,0.710012533,0.704717124,0.71628525,0.6962628,0.726930094,0.721993264,0.704796013,0.698500793,0.731385116,0.760698818,0.763272859,0.781786696,0.765101468,0.78462152,0.799677652,0.781678008,0.717407283,0.733164101,0.747239082,0.754751169,0.707867669,0.727353957,0.686715956,0.713735232,0.656564839,0.666193391,0.656559043,0.682559182,0.657958389,0.648029445,0.644379941,0.674461972,0.684114277,0.734337733,0.701215008,0.707293224,0.686741099,0.727370369,0.684287828,0.697184216,0.713893929,0.720391939,0.725971308,0.699101889,0.718822465,0.703811866,0.704622298,0.694584161,0.705025118,0.668495069,0.682988098,0.705783986,0.70383296,0.698366661,0.692373887,0.705815211,0.670729481,0.697441229,0.697808986,0.7032968,0.675959265,0.69061538,0.685849238,0.682105376,0.696150154,0.706359857,0.691146369,0.666824911,0.667004083,0.724194371,0.660302427,0.686757638,0.661835575,0.669165621,0.696450321,0.687050511,0.676189452,0.674709575,0.697690832,0.681976656,0.662132345,0.673473768,0.661202891,0.678183889,0.641706103,0.661031341,0.6513218,0.66325623,0.666842136,0.659711782,0.684152,0.655868333,0.686784702,0.678736217,0.662334932,0.675699512,0.687462017,0.642953475,0.666992058,0.657102523,0.689564642,0.686878379,0.694268792,0.7045287,0.684644871,0.677394271,0.68453691,0.708512234,0.694110614,0.67677495,0.684141574,0.682233631,0.67990134,0.71495877,0.691174849,0.666228494,0.632870751,0.686065849,0.656818516,0.682154804,0.693140109,0.684236415,0.67047661,0.705783777,0.691443183,0.677859516,0.693588042,0.696485996,0.708739501,0.705053159,0.691778749,0.713575683,0.680266541,0.700824417,0.721763093,0.704816375,0.718711151,0.710923985,0.715741475,0.710673284,0.679686539,0.698064682,0.689232748,0.695726729,0.733317525,0.738560154,0.738947845,0.722881538,0.730476945,0.705307309,0.676814648,0.707732643,0.705196461,0.685274266,0.725906322,0.727810045,0.716456023,0.702066969,0.702488814,0.699788607,0.716613423,0.710989526,0.727346827,0.715193844,0.704476906,0.718184232,0.704401828,0.708426271,0.730285513,0.708457894,0.718901521,0.709842111,0.710884085,0.702283719,0.72081433,0.693732919,0.701392331,0.701792585,0.723978988,0.711128613,0.72985828,0.734043129,0.738430155,0.6940812,0.704219764,0.726935404,0.700025883,0.73017183,0.686435575,0.71240529,0.702733475,0.695727192,0.716943905,0.707912107,0.693196956,0.672786959,0.702976731,0.68405304,0.69188624,0.709935234,0.687660168,0.7243917,0.65562137,0.691834483,0.713874035,0.715477354,0.696142824,0.715598116,0.711854066,0.698593308,0.704528353,0.69135249,0.675718606,0.678725144,0.67943025,0.706623182,0.703980204,0.682874705,0.736731728,0.689493801,0.71510578,0.68413264,0.731775035,0.736300993,0.719715301,0.708825944,0.72125373,0.692852407,0.690468515,0.659878662,0.693946288,0.709317549
R272IS,0.784040518,0.776070846,0.786336847,1,0.788075998,0.767493038,0.764567139,0.764074032,0.761472883,0.756322293,0.742142563,0.723766579,0.735933901,0.763816866,0.780637282,0.774377004,0.752549883,0.776668309,0.766587538,0.779149737,0.767726121,0.757328559,0.768776613,0.782692874,0.790258709,0.796014311,0.79137161,0.720334413,0.754292885,0.787375718,0.759942132,0.763043524,0.775971904,0.780275736,0.750803599,0.748551208,0.762983803,0.768447643,0.783976649,0.742392687,0.759349081,0.738734179,0.758929723,0.748211125,0.766778325,0.760362004,0.759974708,0.779132972,0.795992341,0.764478262,0.773091413,0.721999425,0.772936311,0.742107801,0.737707847,0.735716934,0.766560004,0.727482707,0.729276692,0.769802242,0.747036544,0.753330622,0.770226073,0.737078714,0.731852617,0.732889444,0.719357714,0.761224509,0.769188099,0.773772085,0.733405892,0.761579657,0.735844807,0.749765518,0.728624587,0.724910184,0.716941822,0.70305816,0.726826473,0.741278975,0.760314788,0.748452376,0.724923414,0.740373608,0.741484731,0.739563862,0.720575916,0.733249225,0.758420877,0.741629759,0.741978052,0.743516134,0.740684988,0.732199862,0.724461175,0.715387439,0.745155259,0.729342685,0.725473831,0.727956286,0.719439968,0.715574327,0.721073423,0.742446537,0.715044261,0.731240948,0.726530532,0.734427322,0.740418602,0.743243296,0.726993267,0.725471267,0.740968006,0.761652209,0.751303009,0.737789432,0.75942497,0.710498568,0.764827658,0.772292133,0.745314225,0.746795959,0.727223148,0.773937201,0.743460521,0.729055054,0.698797383,0.700899636,0.705617232,0.698229431,0.727166679,0.737235863,0.707261204,0.727608718,0.708094501,0.727955103,0.700597596,0.69512285,0.692218074,0.730819802,0.72421251,0.725691648,0.746856773,0.717682166,0.710250122,0.71072079,0.716614637,0.727858978,0.706524139,0.710904772,0.72408374,0.708077611,0.719355692,0.709314114,0.707982646,0.709776405,0.73222831,0.725399256,0.738444492,0.721665461,0.717422304,0.732085999,0.74870317,0.741356858,0.710075382,0.717585717,0.704815548,0.69637385,0.765836474,0.729380436,0.727041265,0.728957649,0.742906663,0.754001695,0.73600636,0.731800627,0.711625704,0.728677744,0.772000711,0.759807328,0.760591041,0.754152624,0.805132744,0.778282519,0.76679312,0.724054965,0.723760578,0.716656311,0.765837941,0.745721292,0.751325783,0.7305738,0.713775405,0.683545297,0.678246503,0.66918563,0.685926253,0.686131768,0.665599517,0.643581272,0.683720639,0.663965548,0.750230073,0.694151885,0.709514912,0.691470783,0.731859775,0.712498446,0.704730695,0.728674081,0.758912336,0.714133963,0.697156839,0.742151362,0.704664486,0.697740961,0.715850944,0.714225486,0.72315317,0.698322963,0.69725236,0.735210376,0.712385457,0.712036192,0.718108603,0.713602314,0.710071119,0.711019775,0.694191363,0.679166275,0.710350135,0.696887493,0.692132368,0.715621583,0.714060808,0.693695464,0.699801514,0.683105465,0.681845651,0.695168922,0.685368782,0.674306772,0.707200511,0.704431525,0.717039024,0.701879948,0.703799138,0.685620529,0.682807475,0.705415619,0.696478126,0.692634853,0.708400372,0.692467868,0.679794516,0.6762745,0.700989534,0.715294883,0.661275459,0.660138292,0.679979814,0.706893119,0.707923165,0.680762938,0.680484356,0.694263379,0.667344997,0.642933672,0.681572085,0.700336242,0.682684817,0.718368701,0.703880767,0.688082055,0.680395407,0.672930733,0.669884703,0.683145321,0.684235897,0.69491684,0.728342409,0.696373539,0.708736769,0.702992763,0.705610844,0.702081812,0.687843662,0.705297905,0.686763807,0.700558942,0.69761578,0.680963135,0.710404747,0.708796467,0.714458217,0.704037416,0.737717707,0.743130672,0.716829363,0.739508665,0.741734645,0.695514197,0.705813563,0.723013957,0.703223456,0.738314719,0.75342253,0.74658608,0.714742094,0.679490301,0.702918591,0.710089964,0.721486935,0.737941527,0.729142092,0.751855873,0.742437406,0.740923028,0.699442513,0.705229476,0.68382318,0.670420068,0.677741673,0.723388186,0.728660322,0.73836356,0.699441274,0.722027628,0.70806878,0.742096175,0.691659786,0.692835737,0.71245257,0.697764712,0.703866798,0.689815503,0.707558041,0.721049688,0.708090135,0.70626727,0.732879525,0.693568648,0.727599919,0.710223546,0.707818097,0.721916374,0.737684737,0.734653406,0.696711514,0.698364786,0.723192516,0.722926768,0.724124503,0.721131076,0.714481177,0.709632483,0.742889883,0.71189329,0.72546522,0.733002602,0.701529538,0.733146673,0.70059783,0.70274906,0.697584908,0.691584597,0.654369916,0.705104298,0.688801918,0.671717226,0.720885484,0.691999698,0.676054914,0.727360688,0.695792547,0.696838507,0.69808813,0.730718264,0.711864639,0.711092234,0.686074081,0.660192339,0.681822121,0.678375324,0.695265261,0.70252362,0.670587812,0.710873026,0.6998159,0.703144218,0.719059116,0.706259129,0.685747294,0.67364765,0.687564951,0.681448343,0.659196612,0.673910987,0.675779417,0.683097178,0.70021638
